2/20/2020 	 10:33:05 AM 
 This file comes from Vt only measurement 	 1.000000E+0 
 Voltage Sensitivity 	 0.000000E+0 
 Sampling rate 	 1000 
 Number of samples per channel 	 -1 
 No filter from Labview 	 	 	 
 	 
 ***End_of_Header*** 
 	 Time 	  Voltage 	 Filtered Voltage 	 
	1.244000	0.290213
	1.245000	0.248037
	1.246000	0.241548
	1.247000	0.208456
	1.248000	0.135459
	1.249000	0.161089
	1.250000	0.198399
	1.251000	0.212025
	1.252000	0.270747
	1.253000	0.309354
	1.254000	0.364508
	1.255000	0.359641
	1.256000	0.366130
	1.257000	0.337904
	1.258000	0.334984
	1.259000	0.293782
	1.260000	0.298324
	1.261000	0.284049
	1.262000	0.255823
	1.263000	0.286969
	1.264000	0.328171
	1.265000	0.273667
	1.266000	0.259716
	1.267000	0.289564
	1.268000	0.322980
	1.269000	0.325576
	1.270000	0.337580
	1.271000	0.356721
	1.272000	0.341797
	1.273000	0.359641
	1.274000	0.315194
	1.275000	0.262636
	1.276000	0.270423
	1.277000	0.245441
	1.278000	0.177635
	1.279000	0.177960
	1.280000	0.200021
	1.281000	0.162711
	1.282000	0.188666
	1.283000	0.224353
	1.284000	0.242846
	1.285000	0.307083
	1.286000	0.335309
	1.287000	0.362886
	1.288000	0.380080
	1.289000	0.373916
	1.290000	0.386893
	1.291000	0.378458
	1.292000	0.321034
	1.293000	0.267827
	1.294000	0.258094
	1.295000	0.208781
	1.296000	0.223380
	1.297000	0.260365
	1.298000	0.195154
	1.299000	0.236357
	1.300000	0.296377
	1.301000	0.316492
	1.302000	0.343744
	1.303000	0.374890
	1.304000	0.356397
	1.305000	0.349259
	1.306000	0.373592
	1.307000	0.407982
	1.308000	0.413172
	1.309000	0.356397
	1.310000	0.286969
	1.311000	0.242521
	1.312000	0.205212
	1.313000	0.210403
	1.314000	0.212998
	1.315000	0.215269
	1.316000	0.216242
	1.317000	0.274316
	1.318000	0.308705
	1.319000	0.356721
	1.320000	0.440425
	1.321000	0.386893
	1.322000	0.339851
	1.323000	0.355099
	1.324000	0.325576
	1.325000	0.258419
	1.326000	0.229544
	1.327000	0.215594
	1.328000	0.222082
	1.329000	0.179582
	1.330000	0.211700
	1.331000	0.179582
	1.332000	0.203914
	1.333000	0.251606
	1.334000	0.265232
	1.335000	0.297999
	1.336000	0.368401
	1.337000	0.399546
	1.338000	0.396951
	1.339000	0.366454
	1.340000	0.375538
	1.341000	0.358668
	1.342000	0.284373
	1.343000	0.275613
	1.344000	0.322332
	1.345000	0.334011
	1.346000	0.328820
	1.347000	0.310328
	1.348000	0.263285
	1.349000	0.264258
	1.350000	0.272045
	1.351000	0.256796
	1.352000	0.251281
	1.353000	0.275289
	1.354000	0.246739
	1.355000	0.249334
	1.356000	0.318438
	1.357000	0.339202
	1.358000	0.353801
	1.359000	0.307408
	1.360000	0.275613
	1.361000	0.254201
	1.362000	0.217540
	1.363000	0.217216
	1.364000	0.210078
	1.365000	0.191261
	1.366000	0.200345
	1.367000	0.280155
	1.368000	0.361912
	1.369000	0.356721
	1.370000	0.364508
	1.371000	0.340175
	1.372000	0.328820
	1.373000	0.353477
	1.374000	0.313572
	1.375000	0.281129
	1.376000	0.290213
	1.377000	0.265880
	1.378000	0.278533
	1.379000	0.306110
	1.380000	0.396302
	1.381000	0.361588
	1.382000	0.335958
	1.383000	0.317465
	1.384000	0.310976
	1.385000	0.309030
	1.386000	0.309030
	1.387000	0.319087
	1.388000	0.301568
	1.389000	0.240250
	1.390000	0.284373
	1.391000	0.265232
	1.392000	0.267827
	1.393000	0.216242
	1.394000	0.214296
	1.395000	0.189964
	1.396000	0.215269
	1.397000	0.235059
	1.398000	0.205212
	1.399000	0.194181
	1.400000	0.238953
	1.401000	0.283075
	1.402000	0.308705
	1.403000	0.354126
	1.404000	0.352828
	1.405000	0.358668
	1.406000	0.370023
	1.407000	0.343744
	1.408000	0.327522
	1.409000	0.304488
	1.410000	0.304812
	1.411000	0.287617
	1.412000	0.261663
	1.413000	0.278858
	1.414000	0.274965
	1.415000	0.252254
	1.416000	0.289240
	1.417000	0.301892
	1.418000	0.300270
	1.419000	0.301244
	1.420000	0.315843
	1.421000	0.301244
	1.422000	0.313572
	1.423000	0.398573
	1.424000	0.410577
	1.425000	0.419012
	1.426000	0.417066
	1.427000	0.360615
	1.428000	0.284698
	1.429000	0.268476
	1.430000	0.225002
	1.431000	0.135459
	1.432000	0.122806
	1.433000	0.158818
	1.434000	0.231491
	1.435000	0.261663
	1.436000	0.317141
	1.437000	0.419985
	1.438000	0.366454
	1.439000	0.333038
	1.440000	0.374241
	1.441000	0.345691
	1.442000	0.322656
	1.443000	0.310328
	1.444000	0.324603
	1.445000	0.248686
	1.446000	0.219487
	1.447000	0.198074
	1.448000	0.188341
	1.449000	0.203265
	1.450000	0.231491
	1.451000	0.250632
	1.452000	0.259716
	1.453000	0.293133
	1.454000	0.308381
	1.455000	0.322007
	1.456000	0.339851
	1.457000	0.357370
	1.458000	0.344717
	1.459000	0.323305
	1.460000	0.299297
	1.461000	0.277560
	1.462000	0.255174
	1.463000	0.256472
	1.464000	0.254525
	1.465000	0.240250
	1.466000	0.271071
	1.467000	0.287942
	1.468000	0.318438
	1.469000	0.316816
	1.470000	0.353153
	1.471000	0.382351
	1.472000	0.401493
	1.473000	0.427447
	1.474000	0.367752
	1.475000	0.310976
	1.476000	0.309679
	1.477000	0.305786
	1.478000	0.260041
	1.479000	0.232140
	1.480000	0.216567
	1.481000	0.212998
	1.482000	0.286969
	1.483000	0.351855
	1.484000	0.352504
	1.485000	0.327847
	1.486000	0.259392
	1.487000	0.303190
	1.488000	0.296377
	1.489000	0.302541
	1.490000	0.322332
	1.491000	0.297675
	1.492000	0.239277
	1.493000	0.236682
	1.494000	0.260690
	1.495000	0.196452
	1.496000	0.195479
	1.497000	0.182826
	1.498000	0.133188
	1.499000	0.184773
	1.500000	0.247712
	1.501000	0.303839
	1.502000	0.326549
	1.503000	0.397600
	1.504000	0.379107
	1.505000	0.399222
	1.506000	0.405711
	1.507000	0.378783
	1.508000	0.325900
	1.509000	0.332065
	1.510000	0.361588
	1.511000	0.401493
	1.512000	0.395329
	1.513000	0.339202
	1.514000	0.276262
	1.515000	0.229220
	1.516000	0.189315
	1.517000	0.182177
	1.518000	0.177635
	1.519000	0.190937
	1.520000	0.235059
	1.521000	0.217216
	1.522000	0.206834
	1.523000	0.360615
	1.524000	0.406684
	1.525000	0.391760
	1.526000	0.368401
	1.527000	0.353477
	1.528000	0.326549
	1.529000	0.433612
	1.530000	0.398897
	1.531000	0.298973
	1.532000	0.274640
	1.533000	0.284373
	1.534000	0.264907
	1.535000	0.255823
	1.536000	0.301892
	1.537000	0.308381
	1.538000	0.319087
	1.539000	0.275613
	1.540000	0.292159
	1.541000	0.250957
	1.542000	0.197750
	1.543000	0.190612
	1.544000	0.177311
	1.545000	0.144219
	1.546000	0.156223
	1.547000	0.164658
	1.548000	0.124428
	1.549000	0.204563
	1.550000	0.255823
	1.551000	0.292808
	1.552000	0.349259
	1.553000	0.395004
	1.554000	0.404088
	1.555000	0.387867
	1.556000	0.424203
	1.557000	0.371321
	1.558000	0.326225
	1.559000	0.310652
	1.560000	0.302217
	1.561000	0.228246
	1.562000	0.210727
	1.563000	0.206834
	1.564000	0.186719
	1.565000	0.188017
	1.566000	0.228895
	1.567000	0.250632
	1.568000	0.260365
	1.569000	0.311625
	1.570000	0.405062
	1.571000	0.432963
	1.572000	0.502391
	1.573000	0.492334
	1.574000	0.416741
	1.575000	0.367103
	1.576000	0.311301
	1.577000	0.247063
	1.578000	0.164333
	1.579000	0.164333
	1.580000	0.178284
	1.581000	0.157520
	1.582000	0.250308
	1.583000	0.343420
	1.584000	0.367103
	1.585000	0.414146
	1.586000	0.380729
	1.587000	0.334336
	1.588000	0.312599
	1.589000	0.304488
	1.590000	0.338553
	1.591000	0.302866
	1.592000	0.286320
	1.593000	0.291186
	1.594000	0.252579
	1.595000	0.213647
	1.596000	0.185097
	1.597000	0.197101
	1.598000	0.202292
	1.599000	0.221758
	1.600000	0.257445
	1.601000	0.256796
	1.602000	0.255174
	1.603000	0.288915
	1.604000	0.297350
	1.605000	0.348286
	1.606000	0.406359
	1.607000	0.416741
	1.608000	0.374241
	1.609000	0.314870
	1.610000	0.293457
	1.611000	0.268152
	1.612000	0.223704
	1.613000	0.214945
	1.614000	0.206185
	1.615000	0.192883
	1.616000	0.228571
	1.617000	0.285995
	1.618000	0.315519
	1.619000	0.401168
	1.620000	0.455997
	1.621000	0.418039
	1.622000	0.389489
	1.623000	0.396302
	1.624000	0.347637
	1.625000	0.300595
	1.626000	0.234411
	1.627000	0.173742
	1.628000	0.144543
	1.629000	0.167902
	1.630000	0.162387
	1.631000	0.156547
	1.632000	0.222731
	1.633000	0.247063
	1.634000	0.290862
	1.635000	0.343095
	1.636000	0.351206
	1.637000	0.370023
	1.638000	0.355099
	1.639000	0.338878
	1.640000	0.384622
	1.641000	0.443345
	1.642000	0.430043
	1.643000	0.403115
	1.644000	0.346988
	1.645000	0.268476
	1.646000	0.304163
	1.647000	0.347637
	1.648000	0.302541
	1.649000	0.296053
	1.650000	0.291186
	1.651000	0.226624
	1.652000	0.202292
	1.653000	0.251281
	1.654000	0.275938
	1.655000	0.238953
	1.656000	0.317790
	1.657000	0.272045
	1.658000	0.279182
	1.659000	0.270098
	1.660000	0.242521
	1.661000	0.223704
	1.662000	0.157845
	1.663000	0.173093
	1.664000	0.214945
	1.665000	0.201643
	1.666000	0.203265
	1.667000	0.271071
	1.668000	0.310003
	1.669000	0.315194
	1.670000	0.357046
	1.671000	0.354126
	1.672000	0.334336
	1.673000	0.357695
	1.674000	0.347962
	1.675000	0.331416
	1.676000	0.304812
	1.677000	0.303839
	1.678000	0.273342
	1.679000	0.266205
	1.680000	0.266854
	1.681000	0.272694
	1.682000	0.294106
	1.683000	0.328171
	1.684000	0.345691
	1.685000	0.347637
	1.686000	0.340175
	1.687000	0.321358
	1.688000	0.318114
	1.689000	0.329145
	1.690000	0.425501
	1.691000	0.349908
	1.692000	0.305461
	1.693000	0.256472
	1.694000	0.280804
	1.695000	0.202941
	1.696000	0.203590
	1.697000	0.196452
	1.698000	0.140650
	1.699000	0.190937
	1.700000	0.261014
	1.701000	0.263285
	1.702000	0.253228
	1.703000	0.345691
	1.704000	0.364508
	1.705000	0.370347
	1.706000	0.370347
	1.707000	0.382676
	1.708000	0.455673
	1.709000	0.450482
	1.710000	0.394680
	1.711000	0.333687
	1.712000	0.305137
	1.713000	0.285995
	1.714000	0.217865
	1.715000	0.196128
	1.716000	0.138703
	1.717000	0.111127
	1.718000	0.108531
	1.719000	0.136757
	1.720000	0.249983
	1.721000	0.307732
	1.722000	0.345691
	1.723000	0.435234
	1.724000	0.460215
	1.725000	0.379107
	1.726000	0.405386
	1.727000	0.332065
	1.728000	0.254850
	1.729000	0.220460
	1.730000	0.196452
	1.731000	0.130593
	1.732000	0.165631
	1.733000	0.192559
	1.734000	0.225651
	1.735000	0.285995
	1.736000	0.299621
	1.737000	0.333362
	1.738000	0.282427
	1.739000	0.333362
	1.740000	0.372618
	1.741000	0.369050
	1.742000	0.322007
	1.743000	0.320385
	1.744000	0.302217
	1.745000	0.287942
	1.746000	0.318114
	1.747000	0.329145
	1.748000	0.269449
	1.749000	0.257121
	1.750000	0.288266
	1.751000	0.280804
	1.752000	0.265880
	1.753000	0.272694
	1.754000	0.295728
	1.755000	0.309679
	1.756000	0.348935
	1.757000	0.334011
	1.758000	0.346015
	1.759000	0.298324
	1.760000	0.295728
	1.761000	0.264907
	1.762000	0.239926
	1.763000	0.245441
	1.764000	0.241873
	1.765000	0.279182
	1.766000	0.273342
	1.767000	0.300595
	1.768000	0.385596
	1.769000	0.380405
	1.770000	0.464433
	1.771000	0.465406
	1.772000	0.389813
	1.773000	0.383974
	1.774000	0.358019
	1.775000	0.315519
	1.776000	0.285346
	1.777000	0.247063
	1.778000	0.195154
	1.779000	0.164658
	1.780000	0.185746
	1.781000	0.162387
	1.782000	0.178608
	1.783000	0.206834
	1.784000	0.256796
	1.785000	0.253228
	1.786000	0.273342
	1.787000	0.362886
	1.788000	0.377809
	1.789000	0.364508
	1.790000	0.470272
	1.791000	0.443020
	1.792000	0.401817
	1.793000	0.354126
	1.794000	0.333362
	1.795000	0.257770
	1.796000	0.200345
	1.797000	0.177635
	1.798000	0.103340
	1.799000	0.151356
	1.800000	0.224678
	1.801000	0.254201
	1.802000	0.193857
	1.803000	0.230193
	1.804000	0.375214
	1.805000	0.339526
	1.806000	0.371645
	1.807000	0.353477
	1.808000	0.315194
	1.809000	0.294106
	1.810000	0.274316
	1.811000	0.276587
	1.812000	0.246415
	1.813000	0.223056
	1.814000	0.203590
	1.815000	0.234411
	1.816000	0.251281
	1.817000	0.276587
	1.818000	0.275613
	1.819000	0.291511
	1.820000	0.328820
	1.821000	0.293133
	1.822000	0.305461
	1.823000	0.374565
	1.824000	0.346664
	1.825000	0.313248
	1.826000	0.292808
	1.827000	0.302866
	1.828000	0.280804
	1.829000	0.313248
	1.830000	0.280480
	1.831000	0.225975
	1.832000	0.256796
	1.833000	0.309679
	1.834000	0.345042
	1.835000	0.353477
	1.836000	0.423230
	1.837000	0.423554
	1.838000	0.379432
	1.839000	0.351206
	1.840000	0.350233
	1.841000	0.308705
	1.842000	0.223704
	1.843000	0.181853
	1.844000	0.228571
	1.845000	0.227922
	1.846000	0.234735
	1.847000	0.209429
	1.848000	0.194506
	1.849000	0.275938
	1.850000	0.303190
	1.851000	0.352828
	1.852000	0.348611
	1.853000	0.375214
	1.854000	0.374890
	1.855000	0.436207
	1.856000	0.457620
	1.857000	0.443020
	1.858000	0.372294
	1.859000	0.289564
	1.860000	0.213323
	1.861000	0.189964
	1.862000	0.178933
	1.863000	0.135459
	1.864000	0.086145
	1.865000	0.144219
	1.866000	0.182502
	1.867000	0.213323
	1.868000	0.239277
	1.869000	0.309679
	1.870000	0.359317
	1.871000	0.354126
	1.872000	0.383000
	1.873000	0.416092
	1.874000	0.411875
	1.875000	0.363534
	1.876000	0.306759
	1.877000	0.281129
	1.878000	0.237655
	1.879000	0.203590
	1.880000	0.215918
	1.881000	0.187368
	1.882000	0.184448
	1.883000	0.279182
	1.884000	0.290862
	1.885000	0.314545
	1.886000	0.350882
	1.887000	0.376512
	1.888000	0.387542
	1.889000	0.393707
	1.890000	0.418363
	1.891000	0.451455
	1.892000	0.376512
	1.893000	0.321358
	1.894000	0.278858
	1.895000	0.210078
	1.896000	0.191261
	1.897000	0.165307
	1.898000	0.111451
	1.899000	0.139028
	1.900000	0.217216
	1.901000	0.314870
	1.902000	0.312923
	1.903000	0.356072
	1.904000	0.347313
	1.905000	0.328171
	1.906000	0.363859
	1.907000	0.348935
	1.908000	0.349908
	1.909000	0.296377
	1.910000	0.226949
	1.911000	0.212998
	1.912000	0.269774
	1.913000	0.274640
	1.914000	0.298648
	1.915000	0.320385
	1.916000	0.307083
	1.917000	0.293457
	1.918000	0.277236
	1.919000	0.286644
	1.920000	0.314545
	1.921000	0.287617
	1.922000	0.318438
	1.923000	0.364183
	1.924000	0.358019
	1.925000	0.318763
	1.926000	0.298324
	1.927000	0.283075
	1.928000	0.210078
	1.929000	0.190288
	1.930000	0.309354
	1.931000	0.264258
	1.932000	0.280480
	1.933000	0.297350
	1.934000	0.282102
	1.935000	0.313896
	1.936000	0.354775
	1.937000	0.377485
	1.938000	0.357370
	1.939000	0.298324
	1.940000	0.301892
	1.941000	0.317465
	1.942000	0.317790
	1.943000	0.263934
	1.944000	0.206185
	1.945000	0.176986
	1.946000	0.195154
	1.947000	0.264258
	1.948000	0.300270
	1.949000	0.378134
	1.950000	0.370996
	1.951000	0.351530
	1.952000	0.311625
	1.953000	0.365805
	1.954000	0.329469
	1.955000	0.272045
	1.956000	0.285995
	1.957000	0.294430
	1.958000	0.285671
	1.959000	0.265880
	1.960000	0.224678
	1.961000	0.208456
	1.962000	0.207158
	1.963000	0.202292
	1.964000	0.210727
	1.965000	0.222731
	1.966000	0.225002
	1.967000	0.231491
	1.968000	0.246415
	1.969000	0.303515
	1.970000	0.409279
	1.971000	0.417066
	1.972000	0.454051
	1.973000	0.466704
	1.974000	0.410577
	1.975000	0.344393
	1.976000	0.286969
	1.977000	0.253552
	1.978000	0.215269
	1.979000	0.188990
	1.980000	0.142272
	1.981000	0.134161
	1.982000	0.187044
	1.983000	0.377485
	1.984000	0.437505
	1.985000	0.419985
	1.986000	0.387218
	1.987000	0.350557
	1.988000	0.312599
	1.989000	0.279182
	1.990000	0.279507
	1.991000	0.273991
	1.992000	0.229544
	1.993000	0.258743
	1.994000	0.232140
	1.995000	0.237979
	1.996000	0.242521
	1.997000	0.225327
	1.998000	0.209754
	1.999000	0.261663
	2.000000	0.286644
	2.001000	0.282427
	2.002000	0.284698
	2.003000	0.444967
	2.004000	0.569873
	2.005000	0.539376
	2.006000	0.480330
	2.007000	0.348611
	2.008000	0.256796
	2.009000	0.270098
	2.010000	0.229220
	2.011000	0.170822
	2.012000	0.200670
	2.013000	0.291186
	2.014000	0.241873
	2.015000	0.290537
	2.016000	0.307732
	2.017000	0.317465
	2.018000	0.260365
	2.019000	0.266854
	2.020000	0.281129
	2.021000	0.302217
	2.022000	0.273018
	2.023000	0.287293
	2.024000	0.309354
	2.025000	0.342771
	2.026000	0.326874
	2.027000	0.288591
	2.028000	0.216567
	2.029000	0.203914
	2.030000	0.163685
	2.031000	0.163685
	2.032000	0.265880
	2.033000	0.384947
	2.034000	0.437829
	2.035000	0.418039
	2.036000	0.414146
	2.037000	0.390787
	2.038000	0.352179
	2.039000	0.332065
	2.040000	0.315519
	2.041000	0.296053
	2.042000	0.252254
	2.043000	0.212025
	2.044000	0.177635
	2.045000	0.150058
	2.046000	0.109829
	2.047000	0.107233
	2.048000	0.112100
	2.049000	0.180555
	2.050000	0.229220
	2.051000	0.294106
	2.052000	0.332713
	2.053000	0.459242
	2.054000	0.414470
	2.055000	0.368725
	2.056000	0.370023
	2.057000	0.321683
	2.058000	0.228246
	2.059000	0.225651
	2.060000	0.237655
	2.061000	0.223704
	2.062000	0.202292
	2.063000	0.226949
	2.064000	0.300919
	2.065000	0.376836
	2.066000	0.349584
	2.067000	0.409604
	2.068000	0.373592
	2.069000	0.516342
	2.070000	0.483250
	2.071000	0.408630
	2.072000	0.309679
	2.073000	0.263285
	2.074000	0.253877
	2.075000	0.254850
	2.076000	0.164982
	2.077000	0.167253
	2.078000	0.130593
	2.079000	0.132215
	2.080000	0.208132
	2.081000	0.211376
	2.082000	0.259392
	2.083000	0.321034
	2.084000	0.259067
	2.085000	0.289240
	2.086000	0.372618
	2.087000	0.396951
	2.088000	0.375863
	2.089000	0.383325
	2.090000	0.368725
	2.091000	0.388840
	2.092000	0.327847
	2.093000	0.326549
	2.094000	0.289564
	2.095000	0.215269
	2.096000	0.266205
	2.097000	0.259716
	2.098000	0.222731
	2.099000	0.208132
	2.100000	0.165307
	2.101000	0.240899
	2.102000	0.291186
	2.103000	0.389164
	2.104000	0.371970
	2.105000	0.366454
	2.106000	0.436532
	2.107000	0.468001
	2.108000	0.401493
	2.109000	0.320385
	2.110000	0.246415
	2.111000	0.189639
	2.112000	0.149085
	2.113000	0.126699
	2.114000	0.229544
	2.115000	0.270423
	2.116000	0.250957
	2.117000	0.430367
	2.118000	0.493631
	2.119000	0.456971
	2.120000	0.428745
	2.121000	0.314221
	2.122000	0.235384
	2.123000	0.356397
	2.124000	0.230517
	2.125000	0.169200
	2.126000	0.170822
	2.127000	0.159791
	2.128000	0.195803
	2.129000	0.234735
	2.130000	0.193532
	2.131000	0.132215
	2.132000	0.150383
	2.133000	0.178608
	2.134000	0.237655
	2.135000	0.326874
	2.136000	0.518288
	2.137000	0.485521
	2.138000	0.477410
	2.139000	0.522181
	2.140000	0.469624
	2.141000	0.372943
	2.142000	0.260690
	2.143000	0.190612
	2.144000	0.128322
	2.145000	0.067653
	2.146000	0.152978
	2.147000	0.337580
	2.148000	0.317465
	2.149000	0.273342
	2.150000	0.307732
	2.151000	0.271396
	2.152000	0.302217
	2.153000	0.318763
	2.154000	0.279831
	2.155000	0.239277
	2.156000	0.261338
	2.157000	0.235384
	2.158000	0.240575
	2.159000	0.252903
	2.160000	0.236357
	2.161000	0.234086
	2.162000	0.246090
	2.163000	0.220136
	2.164000	0.235384
	2.165000	0.257445
	2.166000	0.290537
	2.167000	0.359317
	2.168000	0.364183
	2.169000	0.350557
	2.170000	0.389164
	2.171000	0.418688
	2.172000	0.423230
	2.173000	0.506284
	2.174000	0.414795
	2.175000	0.354126
	2.176000	0.323629
	2.177000	0.295079
	2.178000	0.249983
	2.179000	0.244144
	2.180000	0.230193
	2.181000	0.189639
	2.182000	0.319736
	2.183000	0.376836
	2.184000	0.501093
	2.185000	0.479681
	2.186000	0.433936
	2.187000	0.352828
	2.188000	0.307408
	2.189000	0.265232
	2.190000	0.230842
	2.191000	0.122482
	2.192000	0.083226
	2.193000	0.101718
	2.194000	0.114695
	2.195000	0.174391
	2.196000	0.182502
	2.197000	0.200021
	2.198000	0.151356
	2.199000	0.173418
	2.200000	0.252579
	2.201000	0.279182
	2.202000	0.292808
	2.203000	0.332713
	2.204000	0.346340
	2.205000	0.350882
	2.206000	0.460215
	2.207000	0.451455
	2.208000	0.435883
	2.209000	0.431341
	2.210000	0.389489
	2.211000	0.307408
	2.212000	0.258094
	2.213000	0.247388
	2.214000	0.185746
	2.215000	0.154600
	2.216000	0.179257
	2.217000	0.173093
	2.218000	0.213971
	2.219000	0.283075
	2.220000	0.332389
	2.221000	0.353801
	2.222000	0.303839
	2.223000	0.301892
	2.224000	0.304812
	2.225000	0.301244
	2.226000	0.312274
	2.227000	0.322656
	2.228000	0.256796
	2.229000	0.262636
	2.230000	0.252254
	2.231000	0.203914
	2.232000	0.211052
	2.233000	0.242521
	2.234000	0.298648
	2.235000	0.346664
	2.236000	0.440749
	2.237000	0.465730
	2.238000	0.556571
	2.239000	0.522506
	2.240000	0.424203
	2.241000	0.370672
	2.242000	0.299621
	2.243000	0.255174
	2.244000	0.214945
	2.245000	0.157196
	2.246000	0.126050
	2.247000	0.171471
	2.248000	0.177960
	2.249000	0.229544
	2.250000	0.234411
	2.251000	0.232788
	2.252000	0.240899
	2.253000	0.290862
	2.254000	0.343420
	2.255000	0.297350
	2.256000	0.368076
	2.257000	0.353153
	2.258000	0.332713
	2.259000	0.392409
	2.260000	0.282751
	2.261000	0.231166
	2.262000	0.243819
	2.263000	0.218838
	2.264000	0.176986
	2.265000	0.340500
	2.266000	0.326874
	2.267000	0.341797
	2.268000	0.317141
	2.269000	0.359317
	2.270000	0.366779
	2.271000	0.310976
	2.272000	0.270747
	2.273000	0.248361
	2.274000	0.384298
	2.275000	0.402791
	2.276000	0.338553
	2.277000	0.264258
	2.278000	0.199048
	2.279000	0.194830
	2.280000	0.182177
	2.281000	0.166280
	2.282000	0.178608
	2.283000	0.203265
	2.284000	0.239277
	2.285000	0.245117
	2.286000	0.322980
	2.287000	0.371321
	2.288000	0.371645
	2.289000	0.358992
	2.290000	0.376187
	2.291000	0.365157
	2.292000	0.345366
	2.293000	0.352828
	2.294000	0.344717
	2.295000	0.316167
	2.296000	0.273018
	2.297000	0.269449
	2.298000	0.227922
	2.299000	0.229869
	2.300000	0.234086
	2.301000	0.306759
	2.302000	0.381378
	2.303000	0.626000
	2.304000	0.573117
	2.305000	0.553651
	2.306000	0.472868
	2.307000	0.343095
	2.308000	0.244468
	2.309000	0.149410
	2.310000	0.100745
	2.311000	-0.042654
	2.312000	-0.090345
	2.313000	0.017041
	2.314000	0.118264
	2.315000	0.226624
	2.316000	0.239926
	2.317000	0.265880
	2.318000	0.304812
	2.319000	0.331740
	2.320000	0.358019
	2.321000	0.357046
	2.322000	0.337904
	2.323000	0.325251
	2.324000	0.334984
	2.325000	0.297999
	2.326000	0.268476
	2.327000	0.280804
	2.328000	0.360290
	2.329000	0.376836
	2.330000	0.399546
	2.331000	0.345691
	2.332000	0.322656
	2.333000	0.336931
	2.334000	0.290213
	2.335000	0.251606
	2.336000	0.307732
	2.337000	0.299297
	2.338000	0.315843
	2.339000	0.420634
	2.340000	0.392084
	2.341000	0.411226
	2.342000	0.409928
	2.343000	0.338229
	2.344000	0.324927
	2.345000	0.287942
	2.346000	0.346664
	2.347000	0.368725
	2.348000	0.225651
	2.349000	0.112749
	2.350000	0.130268
	2.351000	0.171471
	2.352000	0.287942
	2.353000	0.298973
	2.354000	0.270747
	2.355000	0.224353
	2.356000	0.255499
	2.357000	0.267503
	2.358000	0.252903
	2.359000	0.276911
	2.360000	0.332713
	2.361000	0.228895
	2.362000	0.216891
	2.363000	0.197425
	2.364000	0.166280
	2.365000	0.173742
	2.366000	0.300270
	2.367000	0.318114
	2.368000	0.327198
